user_id,user_title,user_dob,user_state,user_reg_date
40215,Mrs,1970-02-24,Bavaria,2015-02-17
40218,Mrs,1961-02-24,North Rhine-Westphalia,2015-02-17
40220,Mrs,1964-03-06,Bavaria,2016-01-31
40221,Mrs,1979-12-26,Hamburg,2015-09-06
40222,Mrs,1954-05-23,Hesse,2016-08-07
40224,Mrs,1966-07-18,North Rhine-Westphalia,2015-02-17
40225,Mrs,1962-08-19,Baden-Wuerttemberg,2016-08-07
40226,Mr,1959-09-23,North Rhine-Westphalia,2016-08-07
40227,Mrs,1960-01-07,Lower Saxony,2015-02-17
40228,Mrs,NA,North Rhine-Westphalia,2016-08-07
40229,Mrs,NA,North Rhine-Westphalia,2016-08-07
40230,Mr,1949-12-07,Lower Saxony,2016-08-07
40231,Mrs,1952-03-10,North Rhine-Westphalia,2015-09-23
40232,Mr,1986-11-12,North Rhine-Westphalia,2016-08-07
40233,Mrs,1966-03-03,Lower Saxony,2016-08-07
40234,Mrs,1966-01-23,Berlin,2015-02-17
40235,Mrs,1964-09-14,Schleswig-Holstein,2015-02-17
40237,Mrs,1979-03-06,Berlin,2016-08-07
40239,Mrs,1954-04-14,North Rhine-Westphalia,2015-11-12
40240,Mrs,1972-09-05,Baden-Wuerttemberg,2015-09-24
40241,Mrs,1961-06-20,Hesse,2016-01-16
40242,Mrs,1959-01-24,North Rhine-Westphalia,2015-07-02
40243,Mrs,1983-01-12,Berlin,2016-08-07
40244,Mrs,1976-10-20,North Rhine-Westphalia,2015-02-17
40245,Mr,1941-11-26,Bavaria,2016-08-07
40246,Mrs,1959-04-01,North Rhine-Westphalia,2016-01-29
40247,Mrs,1976-11-24,North Rhine-Westphalia,2016-08-07
40248,Mrs,1965-08-05,North Rhine-Westphalia,2015-02-17
40249,Mrs,1949-12-11,Lower Saxony,2015-08-21
40250,Mrs,1938-04-01,Bavaria,2016-08-07
40251,Mrs,1953-12-14,North Rhine-Westphalia,2016-08-07
40253,Mrs,1965-11-03,North Rhine-Westphalia,2015-02-26
40254,Mrs,1971-04-24,Baden-Wuerttemberg,2016-08-07
40255,Mrs,1954-04-30,Lower Saxony,2015-02-17
40256,Mrs,NA,Lower Saxony,2016-08-07
40257,Mrs,1941-03-12,Schleswig-Holstein,2015-02-17
40258,Mrs,1960-11-18,Rhineland-Palatinate,2016-02-29
40259,Mr,1969-04-27,Lower Saxony,2016-08-07
40261,Mrs,1971-02-10,North Rhine-Westphalia,2016-01-22
40263,Mrs,1954-12-31,North Rhine-Westphalia,2015-02-17
40264,Mrs,1900-11-21,Bavaria,2015-06-04
40265,Mrs,1957-08-15,North Rhine-Westphalia,2016-08-07
40266,Mrs,1969-07-06,North Rhine-Westphalia,2016-08-07
40267,Mrs,1953-09-12,North Rhine-Westphalia,2016-08-07
40268,Mrs,1965-11-11,North Rhine-Westphalia,2015-02-17
40269,Mrs,1956-11-25,North Rhine-Westphalia,2015-06-09
40270,Mr,NA,Hesse,2016-08-05
40275,Mrs,1961-04-13,Saarland,2015-08-09
40277,Mrs,1954-07-25,North Rhine-Westphalia,2015-02-17
40278,Mrs,1966-10-20,Baden-Wuerttemberg,2015-10-25
40280,Mrs,1969-02-05,North Rhine-Westphalia,2015-04-30
40281,Mrs,1972-11-03,Bavaria,2016-08-07
40282,Mrs,1968-07-10,Lower Saxony,2016-08-07
40283,Mrs,1963-06-13,Bavaria,2016-08-07
40284,Mrs,1962-10-02,Bavaria,2016-08-07
40285,Mrs,1961-12-14,Hesse,2015-10-21
40287,Mrs,1977-01-16,North Rhine-Westphalia,2016-08-07
40288,Mrs,1967-03-31,Hesse,2015-02-17
40289,Mrs,1982-12-13,Bavaria,2016-02-25
40291,Mrs,1962-06-09,Berlin,2015-03-12
40292,Mrs,1980-08-23,Saxony,2015-02-17
40295,Mrs,1951-10-22,Hesse,2015-07-13
40296,Mrs,1959-03-14,North Rhine-Westphalia,2015-02-17
40297,Mrs,1976-01-26,Bavaria,2016-08-07
40301,Mrs,1968-02-24,Schleswig-Holstein,2015-09-27
40302,Mrs,1950-12-28,North Rhine-Westphalia,2015-02-17
40305,Mrs,1975-09-18,Lower Saxony,2015-02-17
40308,Mrs,1964-01-16,Baden-Wuerttemberg,2015-12-28
40310,Mrs,1970-03-24,Baden-Wuerttemberg,2016-01-11
40312,Mr,1965-11-19,Lower Saxony,2015-02-17
40317,Mrs,1960-04-19,Lower Saxony,2015-02-17
40320,Mrs,1964-04-09,North Rhine-Westphalia,2015-02-17
40325,Mrs,1953-04-26,Bavaria,2015-02-17
40326,Mrs,1968-09-20,Hesse,2015-02-17
40328,Mrs,1957-12-08,Baden-Wuerttemberg,2016-02-27
40330,Mrs,1962-11-29,North Rhine-Westphalia,2015-02-17
40337,Mrs,1938-07-26,Schleswig-Holstein,2016-02-23
40343,Mrs,1963-01-08,Baden-Wuerttemberg,2016-08-07
40344,Mrs,1968-03-24,Mecklenburg-Western Pomerania,2016-08-07
40345,Mrs,1970-11-25,Baden-Wuerttemberg,2016-09-04
40346,Mrs,1977-05-25,North Rhine-Westphalia,2016-08-07
40347,Mr,1952-07-22,Hesse,2016-02-29
40348,Mr,NA,Rhineland-Palatinate,2016-08-07
40350,Mrs,1964-12-09,North Rhine-Westphalia,2015-02-17
40351,Mrs,1944-11-05,Saxony,2016-08-07
40354,Mrs,NA,North Rhine-Westphalia,2015-02-17
40355,Mrs,1938-03-16,North Rhine-Westphalia,2015-02-17
40357,Mrs,1959-05-17,Lower Saxony,2015-02-17
40358,Mr,1970-01-27,Lower Saxony,2016-08-07
40359,Mrs,1983-01-10,Baden-Wuerttemberg,2016-08-07
40360,Mrs,1949-11-21,Baden-Wuerttemberg,2015-02-17
40362,Mrs,NA,Brandenburg,2016-08-07
40364,Mrs,1972-02-17,Schleswig-Holstein,2016-08-07
40365,Mrs,1967-03-21,Lower Saxony,2016-08-07
40372,Mrs,NA,Schleswig-Holstein,2016-08-07
40373,Mrs,1970-07-29,Baden-Wuerttemberg,2016-08-07
40377,Mrs,1967-04-12,Hesse,2015-11-13
40378,Mrs,1967-09-04,Rhineland-Palatinate,2015-02-17
40379,Mrs,1968-08-17,Lower Saxony,2015-02-17
40384,Mrs,1958-10-05,Baden-Wuerttemberg,2016-08-07
40385,Mr,1948-04-29,Lower Saxony,2015-02-17
40391,Mrs,1961-12-09,Baden-Wuerttemberg,2015-03-15
40394,Mrs,1960-10-30,Lower Saxony,2015-02-17
40398,Mr,1985-08-30,Lower Saxony,2015-12-02
40401,Mrs,1967-07-20,Lower Saxony,2016-03-19
40402,Mrs,1966-12-11,Bavaria,2015-02-17
40403,Mr,1964-04-29,North Rhine-Westphalia,2016-08-07
40404,Mrs,NA,North Rhine-Westphalia,2016-08-07
40405,Mrs,NA,Baden-Wuerttemberg,2016-08-07
40407,Mrs,1953-10-25,Saxony-Anhalt,2015-08-11
40409,Mrs,1954-02-01,North Rhine-Westphalia,2015-03-06
40410,Mrs,1938-07-28,Lower Saxony,2015-02-17
40412,Mrs,1963-12-05,Bavaria,2015-10-21
40414,Mrs,1974-07-19,Bavaria,2016-08-07
40417,Mrs,1964-01-16,Bavaria,2016-08-07
40419,Mrs,1960-02-05,Hamburg,2015-10-24
40421,Mrs,1976-10-16,Hesse,2016-08-07
40424,Mrs,NA,Hesse,2016-08-07
40426,Mrs,1961-11-11,Lower Saxony,2015-08-15
40428,Mrs,1987-03-09,Hesse,2015-10-11
40429,Mrs,1952-05-15,Berlin,2016-02-25
40430,Mrs,1953-10-17,North Rhine-Westphalia,2016-08-07
40431,Mrs,NA,Bavaria,2016-03-22
40432,Mrs,1967-05-01,North Rhine-Westphalia,2016-08-07
40433,Mrs,1941-08-24,North Rhine-Westphalia,2015-06-17
40434,Mrs,1971-01-08,Baden-Wuerttemberg,2016-09-05
40435,Mrs,1978-01-31,North Rhine-Westphalia,2016-08-07
40437,Mrs,1967-08-08,Lower Saxony,2016-08-07
40438,Mrs,1960-04-18,Lower Saxony,2016-08-07
40439,Mrs,NA,Hesse,2016-03-21
40440,Mrs,1976-03-30,Bavaria,2015-02-17
40443,Mrs,1967-03-06,Hesse,2016-08-07
40444,Mrs,NA,North Rhine-Westphalia,2016-08-07
40445,Mrs,1961-06-24,North Rhine-Westphalia,2016-08-07
40446,Mrs,1967-03-15,Bavaria,2016-08-07
40447,Mrs,1971-01-28,Lower Saxony,2016-08-07
40448,Mrs,1951-06-29,North Rhine-Westphalia,2015-02-17
40450,Mrs,1968-11-08,North Rhine-Westphalia,2015-05-13
40453,Mrs,NA,Lower Saxony,2016-08-07
40454,Mrs,1961-12-17,North Rhine-Westphalia,2015-02-17
40455,Mrs,1971-01-14,North Rhine-Westphalia,2016-01-17
40456,Mrs,NA,Hesse,2016-08-07
40457,Mrs,1967-04-30,Hesse,2016-08-07
40459,Mrs,NA,Saxony,2016-08-07
40460,Mrs,1972-11-07,North Rhine-Westphalia,2016-08-07
40461,Mrs,1971-12-19,Lower Saxony,2016-08-07
40462,Mrs,1900-11-21,Hesse,2015-02-17
40464,Mrs,1965-12-09,North Rhine-Westphalia,2015-04-19
40467,Mrs,1976-05-22,Rhineland-Palatinate,2015-03-10
40469,Mrs,NA,North Rhine-Westphalia,2016-08-07
40470,Mrs,1961-05-26,Baden-Wuerttemberg,2015-11-08
40472,Mrs,1957-05-27,Lower Saxony,2015-02-17
40474,Mrs,1946-09-05,Lower Saxony,2015-02-17
40476,Mrs,1976-05-10,North Rhine-Westphalia,2016-08-07
40478,Mrs,1966-11-24,Thuringia,2015-02-17
40479,Mrs,NA,Bavaria,2016-08-07
40480,Mrs,1953-03-13,Bavaria,2015-12-02
40482,Mrs,NA,Brandenburg,2016-08-07
40483,Mrs,1955-03-13,Lower Saxony,2015-02-17
40484,Mrs,1957-03-07,Bavaria,2015-02-17
40485,Mrs,1966-05-27,Brandenburg,2016-08-07
40486,Mrs,NA,North Rhine-Westphalia,2016-08-07
40487,Mrs,1965-10-16,Rhineland-Palatinate,2015-09-05
40489,Mrs,NA,Hesse,2016-08-07
40491,Mrs,NA,Berlin,2016-08-07
40492,Mrs,1978-03-22,Bavaria,2016-08-07
40493,Mrs,1962-12-11,North Rhine-Westphalia,2015-10-02
40494,Mrs,1965-06-06,North Rhine-Westphalia,2016-08-07
40495,Mrs,1947-12-16,Rhineland-Palatinate,2015-02-17
40496,Mrs,1987-06-19,Baden-Wuerttemberg,2016-08-07
40497,Mrs,1978-01-17,North Rhine-Westphalia,2016-08-07
40498,Mr,NA,Rhineland-Palatinate,2016-08-07
40499,Mr,NA,North Rhine-Westphalia,2015-02-17
40500,Mrs,1950-07-13,Baden-Wuerttemberg,2016-08-07
40501,Mr,NA,Baden-Wuerttemberg,2016-08-07
40502,Mrs,1957-06-30,Baden-Wuerttemberg,2016-08-07
40503,Mrs,1968-06-11,Hesse,2016-03-15
40505,Mrs,1966-06-05,Bremen,2015-02-17
40507,Mrs,1952-02-13,Baden-Wuerttemberg,2016-08-07
40508,Mrs,NA,Bavaria,2016-08-07
40509,Mrs,NA,North Rhine-Westphalia,2015-03-17
40510,Mrs,NA,Saxony,2016-08-07
40511,Mrs,NA,Bavaria,2016-08-08
40512,Mrs,NA,Bremen,2016-08-08
40513,Mrs,NA,Saxony,2016-08-08
40514,Mrs,1969-08-28,North Rhine-Westphalia,2015-10-30
40515,Mrs,NA,Bavaria,2016-08-08
40516,Mrs,1978-09-22,Berlin,2016-08-08
40517,Mrs,1963-03-14,Berlin,2016-08-08
40518,Mr,NA,Bavaria,2016-08-08
40522,Mrs,1968-11-25,Berlin,2016-03-17
40523,Mrs,1949-12-02,Bavaria,2015-02-23
40525,Mrs,1963-01-19,Bavaria,2015-02-17
40526,Mrs,1976-03-02,Saarland,2015-09-25
40527,Mrs,1971-08-17,North Rhine-Westphalia,2015-02-17
40528,Mrs,1986-04-01,Schleswig-Holstein,2015-11-27
40530,Mrs,NA,North Rhine-Westphalia,2016-08-08
40531,Mrs,1966-10-28,Bavaria,2015-09-09
40532,Mrs,1970-01-26,Rhineland-Palatinate,2015-11-29
40533,Mrs,1958-05-29,Bavaria,2015-02-17
40534,Mrs,1969-07-03,North Rhine-Westphalia,2015-03-09
40535,Mrs,NA,North Rhine-Westphalia,2016-08-08
40537,Mrs,1961-11-30,Rhineland-Palatinate,2016-08-08
40539,Mrs,1956-12-05,North Rhine-Westphalia,2016-08-08
40540,Mrs,1966-08-17,Lower Saxony,2016-08-08
40541,Mrs,1961-04-22,North Rhine-Westphalia,2016-08-08
40543,Mrs,1968-06-20,Baden-Wuerttemberg,2016-08-08
40545,Mrs,1975-09-15,Lower Saxony,2015-02-17
40546,Mrs,1977-03-06,Lower Saxony,2016-08-08
40547,Mrs,1901-02-10,North Rhine-Westphalia,2015-02-17
40549,Mrs,1964-12-29,Lower Saxony,2016-08-08
40552,Mrs,1972-01-20,Lower Saxony,2015-10-07
40553,Mrs,NA,Hesse,2016-08-08
40556,Mrs,1963-06-13,Lower Saxony,2015-02-17
40557,Mrs,1966-04-04,Schleswig-Holstein,2015-02-17
40559,Mrs,1963-12-26,Hamburg,2015-10-06
40563,Mr,1968-05-10,Baden-Wuerttemberg,2016-08-08
40564,Mrs,1971-12-03,North Rhine-Westphalia,2016-08-08
40565,Mrs,NA,Lower Saxony,2016-03-03
40566,Mrs,1982-09-19,Baden-Wuerttemberg,2016-08-08
40567,Mrs,1964-09-26,North Rhine-Westphalia,2015-10-14
40568,Mrs,1976-07-30,Thuringia,2016-08-08
40570,Mrs,1975-04-18,Lower Saxony,2015-08-28
40572,Mr,1970-08-14,Rhineland-Palatinate,2016-08-06
40577,Mrs,1959-03-20,Bremen,2015-12-14
40578,Mrs,1962-05-20,Baden-Wuerttemberg,2015-04-21
40582,Mrs,1951-03-02,Bavaria,2015-11-02
40583,Mrs,NA,Brandenburg,2016-08-08
40592,Mrs,1981-01-18,Schleswig-Holstein,2016-08-07
40594,Mrs,1991-06-30,Bavaria,2015-10-27
40595,Family,1968-08-29,Baden-Wuerttemberg,2015-04-25
40596,Mrs,NA,Hamburg,2015-09-18
40597,Mrs,1974-02-16,North Rhine-Westphalia,2015-02-17
40598,Mrs,1975-03-23,North Rhine-Westphalia,2016-08-08
40599,Mrs,1967-02-21,Mecklenburg-Western Pomerania,2015-02-17
40601,Mrs,1975-11-08,Baden-Wuerttemberg,2016-08-07
40602,Mr,1934-07-16,Hesse,2015-02-17
40604,Mr,1976-11-29,North Rhine-Westphalia,2016-08-08
40605,Mrs,1967-01-14,North Rhine-Westphalia,2015-10-15
40607,Mrs,1950-04-11,North Rhine-Westphalia,2015-02-25
40609,Mrs,1974-02-28,Bremen,2015-02-17
40618,Mrs,1966-06-01,North Rhine-Westphalia,2016-08-08
40619,Mrs,1964-12-03,Lower Saxony,2016-08-08
40620,Mrs,1957-10-18,Lower Saxony,2016-08-08
40622,Mrs,1963-04-28,North Rhine-Westphalia,2016-08-08
40623,Mrs,1972-06-06,Baden-Wuerttemberg,2016-08-08
40624,Mrs,1967-07-31,Bavaria,2016-02-26
40628,Mrs,1979-09-02,Baden-Wuerttemberg,2016-08-08
40629,Mrs,1960-05-14,North Rhine-Westphalia,2015-02-17
40631,Mrs,1963-04-24,Hesse,2015-02-17
40634,Mrs,1969-01-11,North Rhine-Westphalia,2016-08-06
40635,Mrs,1949-10-06,Hesse,2015-12-30
40638,Mr,NA,Baden-Wuerttemberg,2016-08-08
40639,Mrs,1970-03-03,North Rhine-Westphalia,2016-03-03
40640,Mrs,1972-03-06,Lower Saxony,2016-08-08
40641,Mrs,1950-08-19,North Rhine-Westphalia,2016-08-08
40643,Mrs,1968-03-20,Hamburg,2015-08-17
40644,Mr,NA,North Rhine-Westphalia,2016-08-08
40645,Mrs,1965-10-22,North Rhine-Westphalia,2016-08-27
40646,Mr,1962-12-10,Baden-Wuerttemberg,2016-08-08
40647,Mrs,1953-02-17,Lower Saxony,2015-02-25
40648,Family,1900-11-21,Lower Saxony,2015-09-20
40649,Mrs,1957-12-19,Hamburg,2016-08-08
40650,Mr,1958-05-26,Bavaria,2016-03-14
40651,Mrs,1972-06-26,Hamburg,2015-02-17
40652,Mrs,1951-05-17,Thuringia,2016-08-08
40653,Mrs,1972-01-10,North Rhine-Westphalia,2015-05-29
40654,Mrs,1956-01-03,North Rhine-Westphalia,2015-02-17
40655,Mrs,1963-02-23,Rhineland-Palatinate,2015-11-09
40657,Mrs,1969-10-23,Schleswig-Holstein,2015-02-17
40662,Mrs,1969-09-21,Schleswig-Holstein,2016-08-08
40665,Mr,NA,North Rhine-Westphalia,2016-08-08
40666,Mr,1959-03-04,Lower Saxony,2016-08-08
40667,Mrs,1964-05-13,Baden-Wuerttemberg,2016-08-08
40668,Mrs,1957-10-13,Schleswig-Holstein,2016-02-25
40669,Mrs,1943-01-21,Bavaria,2015-02-17
40670,Mrs,1964-12-31,Bavaria,2015-02-17
40671,Mrs,1968-04-05,Bavaria,2016-08-08
40674,Mrs,1965-04-18,Schleswig-Holstein,2016-08-08
40675,Mrs,1960-11-20,Berlin,2016-02-28
40676,Mr,NA,Hesse,2016-08-08
40677,Mrs,1973-11-16,Berlin,2016-01-22
40679,Mrs,1948-08-14,Lower Saxony,2015-07-05
40680,Mrs,1958-09-02,North Rhine-Westphalia,2015-10-04
40682,Mrs,1957-11-22,Baden-Wuerttemberg,2016-08-08
40683,Mr,1966-02-10,Baden-Wuerttemberg,2016-08-08
40685,Mrs,1979-12-05,Baden-Wuerttemberg,2015-05-16
40688,Mrs,1986-03-20,Lower Saxony,2015-10-17
40689,Mrs,1970-01-24,Berlin,2015-09-20
40691,Mrs,1955-07-30,Lower Saxony,2015-02-17
40693,Mrs,1970-05-29,Bremen,2016-08-08
40695,Mrs,1960-01-10,Rhineland-Palatinate,2016-08-08
40699,Mrs,NA,North Rhine-Westphalia,2016-03-04
40705,Mrs,1960-03-12,North Rhine-Westphalia,2015-02-17
40706,Mrs,1958-04-03,Saxony,2016-08-08
40707,Mrs,1979-09-09,Baden-Wuerttemberg,2016-08-08
40709,Mrs,NA,Lower Saxony,2015-02-17
40710,Mr,NA,North Rhine-Westphalia,2016-08-08
40711,Mrs,1965-09-03,Baden-Wuerttemberg,2016-09-11
40713,Mrs,1963-09-09,Schleswig-Holstein,2015-07-18
40714,Mrs,1971-12-04,Lower Saxony,2015-04-15
40715,Mrs,1974-09-09,Lower Saxony,2015-02-17
40716,Mrs,1955-12-16,Berlin,2016-01-12
40718,Mrs,1974-03-17,Rhineland-Palatinate,2015-05-02
40720,Mrs,1956-10-20,Rhineland-Palatinate,2015-02-17
40721,Mrs,1976-02-06,Saxony,2015-06-25
40722,Mrs,1967-04-23,North Rhine-Westphalia,2015-03-02
40723,Mrs,1958-04-18,Bavaria,2015-02-17
40732,Mrs,1971-12-09,Lower Saxony,2015-09-24
40734,Mrs,1949-04-03,North Rhine-Westphalia,2015-02-17
40735,Mrs,1983-03-12,Saxony-Anhalt,2016-08-08
40739,Mrs,1978-05-15,Bavaria,2016-08-08
40740,Mrs,1963-05-18,Bavaria,2015-10-21
40741,Mrs,1972-03-26,Baden-Wuerttemberg,2015-02-17
40747,Mrs,1955-03-04,Lower Saxony,2015-11-06
40748,Mrs,1958-03-02,North Rhine-Westphalia,2016-08-06
40749,Mrs,1948-11-06,Lower Saxony,2015-10-07
40751,Mrs,1969-01-13,North Rhine-Westphalia,2016-03-24
40752,Mrs,1958-06-22,North Rhine-Westphalia,2015-02-17
40755,Mrs,1954-06-11,Bavaria,2016-08-08
40756,Mrs,1969-05-29,Rhineland-Palatinate,2016-08-08
40757,Mrs,1961-02-24,Bavaria,2015-04-18
40758,Mrs,1965-07-02,North Rhine-Westphalia,2015-09-04
40759,Mrs,1967-05-06,Saarland,2016-08-08
40760,Mrs,1965-09-30,Hesse,2016-08-08
40761,Mr,NA,Bavaria,2016-08-08
40762,Mrs,1960-11-17,Lower Saxony,2016-08-08
40763,Mrs,1967-02-27,Hesse,2016-03-11
40764,Mr,NA,Bavaria,2016-08-08
40765,Mrs,NA,Bavaria,2016-08-08
40766,Mrs,1949-12-27,Lower Saxony,2015-02-17
40768,Mrs,1953-05-27,Rhineland-Palatinate,2015-02-17
40769,Mrs,1962-03-21,Schleswig-Holstein,2015-02-17
40770,Mrs,1951-11-02,Rhineland-Palatinate,2015-08-31
40771,Mrs,NA,Hesse,2016-08-08
40772,Mrs,1959-09-04,Lower Saxony,2015-07-22
40773,Mr,1973-04-03,Lower Saxony,2016-08-08
40774,Mrs,1960-07-13,Bavaria,2016-08-08
40775,Mrs,1976-06-03,Lower Saxony,2016-08-08
40776,Mr,1964-02-06,Baden-Wuerttemberg,2016-08-08
40778,Mrs,1955-02-25,Baden-Wuerttemberg,2015-02-17
40779,Mrs,NA,Berlin,2016-08-08
40780,Mrs,1901-06-21,Baden-Wuerttemberg,2015-02-17
40781,Mrs,1962-12-23,Berlin,2015-02-17
40782,Mrs,1963-07-22,Bavaria,2016-08-08
40783,Mrs,1980-12-12,North Rhine-Westphalia,2016-08-08
40784,Mr,NA,Hesse,2016-08-08
40791,Mrs,1983-06-18,Hesse,2015-08-14
40792,Mr,NA,North Rhine-Westphalia,2016-08-08
40794,Mrs,1958-08-29,Rhineland-Palatinate,2015-03-15
40795,Mrs,1958-02-02,North Rhine-Westphalia,2016-01-27
40796,Mrs,1967-11-21,Lower Saxony,2015-10-27
40797,Mrs,1971-07-29,Saxony-Anhalt,2015-02-17
40798,Mr,NA,Hesse,2016-08-08
40799,Mrs,1959-08-07,North Rhine-Westphalia,2015-08-10
40801,Mrs,1954-05-26,Bavaria,2016-08-08
40802,Mrs,NA,North Rhine-Westphalia,2016-08-08
40803,Mrs,1951-04-30,Bavaria,2016-08-08
40805,Mrs,1960-05-17,Bavaria,2015-02-17
40806,Mrs,1958-02-13,Bavaria,2016-02-26
40807,Mr,NA,Rhineland-Palatinate,2016-03-03
40809,Mrs,1962-04-07,North Rhine-Westphalia,2015-02-17
40810,Mrs,1972-02-23,Bavaria,2016-08-08
40812,Mrs,1975-11-22,Baden-Wuerttemberg,2015-02-17
40813,Mrs,NA,Baden-Wuerttemberg,2016-08-08
40814,Mrs,1950-09-03,Rhineland-Palatinate,2015-04-09
40815,Mrs,1971-08-18,Lower Saxony,2016-08-08
40818,Mrs,1963-08-10,Lower Saxony,2015-02-17
40819,Mrs,1967-08-22,Lower Saxony,2016-08-08
40822,Mrs,1971-04-14,Hesse,2015-11-01
40824,Mrs,1955-03-25,North Rhine-Westphalia,2015-08-04
40825,Mrs,1957-10-22,North Rhine-Westphalia,2016-08-08
40827,Mr,1976-10-21,Bavaria,2016-08-08
40828,Mrs,1963-02-24,Lower Saxony,2015-02-17
40829,Mrs,1963-07-27,North Rhine-Westphalia,2015-03-22
40832,Mrs,NA,Schleswig-Holstein,2015-02-17
40833,Mrs,1944-12-15,Baden-Wuerttemberg,2016-08-08
40836,Mrs,1978-03-07,North Rhine-Westphalia,2015-10-02
40837,Mrs,1958-09-29,Lower Saxony,2015-03-22
40841,Mrs,NA,Berlin,2015-08-28
40844,Mrs,1974-04-23,Bremen,2016-08-08
40848,Mr,NA,North Rhine-Westphalia,2016-08-08
40852,Mr,NA,Bavaria,2016-08-08
40853,Mr,1973-04-22,North Rhine-Westphalia,2015-02-17
40854,Mrs,1976-08-10,North Rhine-Westphalia,2016-08-08
40855,Mrs,1959-04-12,Bavaria,2016-08-08
40858,Mrs,1979-12-24,Thuringia,2015-04-27
40859,Mrs,1969-05-12,North Rhine-Westphalia,2016-08-08
40860,Mrs,1980-07-09,Lower Saxony,2016-08-08
40861,Mrs,1958-10-26,Mecklenburg-Western Pomerania,2015-09-03
40863,Mrs,1956-06-23,Baden-Wuerttemberg,2016-08-08
40866,Mrs,NA,Berlin,2016-08-08
40868,Mr,NA,North Rhine-Westphalia,2016-02-02
40869,Mrs,1965-09-21,Bavaria,2015-03-04
40870,Mrs,1964-04-08,Baden-Wuerttemberg,2015-08-09
40871,Mrs,1950-03-12,Saarland,2015-07-24
40872,Mrs,1964-12-31,Brandenburg,2015-02-26
40874,Mr,1957-07-23,Lower Saxony,2016-08-08
40875,Mrs,1969-10-27,Schleswig-Holstein,2016-08-08
40877,Mrs,1961-10-24,Saxony,2016-02-27
40879,Mrs,1981-12-19,North Rhine-Westphalia,2015-02-17
40881,Mrs,NA,Lower Saxony,2016-08-08
40882,Mrs,1959-01-17,Hesse,2015-02-17
40883,Mrs,1960-07-25,Bavaria,2016-08-08
40884,Mrs,1955-12-24,Bavaria,2015-02-17
40888,Mrs,1948-01-20,Schleswig-Holstein,2016-08-08
40889,Mr,1969-11-22,North Rhine-Westphalia,2016-08-08
40892,Mrs,1973-06-03,North Rhine-Westphalia,2015-02-17
40893,Mrs,NA,Berlin,2016-08-08
40894,Mrs,1949-09-11,Bremen,2016-01-13
40897,Mrs,1971-10-16,Rhineland-Palatinate,2016-08-08
40898,Mr,1954-12-23,Baden-Wuerttemberg,2015-02-17
40899,Mrs,1969-12-17,Lower Saxony,2015-03-14
40901,Mrs,NA,Hesse,2016-08-08
40902,Mrs,1982-01-04,Hesse,2015-09-26
40903,Mrs,1986-01-02,Lower Saxony,2016-08-08
40904,Mrs,1982-01-15,North Rhine-Westphalia,2015-04-30
40905,Mrs,1964-05-11,Bavaria,2016-08-08
40907,Mrs,1969-04-05,Baden-Wuerttemberg,2016-08-08
40908,Mrs,1969-05-26,Hesse,2016-08-08
40909,Mrs,1983-01-02,North Rhine-Westphalia,2015-03-22
40910,Mrs,1953-10-02,Rhineland-Palatinate,2016-03-30
40911,Mr,1961-08-23,North Rhine-Westphalia,2016-08-08
40912,Family,1900-11-21,Lower Saxony,2015-02-17
40915,Mrs,1971-02-15,Berlin,2016-08-08
40916,Mr,1986-04-15,Bavaria,2016-08-08
40917,Mrs,1971-02-23,Hesse,2015-02-25
40918,Mrs,1985-01-13,Mecklenburg-Western Pomerania,2016-08-08
40919,Mrs,NA,North Rhine-Westphalia,2015-02-17
40920,Mrs,NA,Bavaria,2016-08-08
40922,Mrs,1967-03-07,Lower Saxony,2016-08-08
40926,Mrs,1962-05-28,Rhineland-Palatinate,2015-09-05
40927,Mr,1957-12-14,Bremen,2016-08-08
40928,Mrs,NA,North Rhine-Westphalia,2016-08-08
40929,Mr,1959-06-19,Hamburg,2016-08-09
40931,Mrs,1971-05-27,North Rhine-Westphalia,2015-02-17
40932,Mr,1967-01-21,Baden-Wuerttemberg,2016-08-09
40933,Mrs,1966-12-15,Saarland,2015-02-17
40934,Mr,NA,Baden-Wuerttemberg,2016-08-09
40937,Mrs,1948-02-03,Saxony,2016-08-09
40938,Mrs,1963-02-24,Baden-Wuerttemberg,2016-08-09
40939,Mr,NA,Lower Saxony,2016-08-09
40940,Mrs,NA,Hamburg,2016-08-09
40942,Mrs,1964-07-23,Hesse,2015-03-25
40943,Mr,NA,Bavaria,2016-08-09
40944,Mrs,1960-02-14,Lower Saxony,2016-08-09
40945,Mrs,1962-08-12,North Rhine-Westphalia,2016-08-09
40948,Mrs,1900-11-21,Baden-Wuerttemberg,2015-10-21
40949,Mrs,1962-09-28,North Rhine-Westphalia,2015-02-17
40950,Mrs,1956-04-05,Schleswig-Holstein,2015-02-17
40952,Mrs,1980-01-20,Saxony,2015-02-17
40953,Mrs,1970-04-14,Bavaria,2015-04-07
40954,Mrs,1962-01-09,Bavaria,2016-08-09
40956,Mr,1948-01-16,Schleswig-Holstein,2016-01-13
40957,Mrs,1969-12-06,Bavaria,2015-10-22
40958,Mrs,1949-11-21,North Rhine-Westphalia,2015-09-12
40959,Mrs,1953-01-02,Bavaria,2015-05-25
40961,Mr,NA,Baden-Wuerttemberg,2016-08-09
40962,Mr,1961-05-27,North Rhine-Westphalia,2016-08-09
